,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
17,231,CHI,Glenn Glass,DB,22,1966,0,0,1,16,,55,0,0,0,0,0,0,0,0,15,201,0,2,,Tennessee,College Stats
17,232,SFO,Wally Foltz,E,,,0,0,0,,,,,,,,,,,,,,,,,DePauw,
17,233,BAL,Bill Knocke,HB,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,
17,234,DET,Rucker Wickline,C,,,0,0,0,,,,,,,,,,,,,,,,,Marshall,
17,235,CLE,Herbert Harlan,E,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,College Stats
17,236,PHI,Mike Martin,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
17,237,NYG,Ken Schaffer,T,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,
17,238,GNB,Buck Buchanan,T,,,0,0,0,,,,,,,,,,,,,,,,,Grambling St.,
18,239,WAS,Carl Charon,DB,22,1963,0,0,1,12,,26,0,0,0,0,0,0,0,0,0,0,0,7,2,Michigan St.,College Stats
18,240,RAM,Charlie Furlow,QB,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,College Stats
18,241,MIN,Junior Hawthorne,T,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
18,242,DAL,Dave Cloutier,DB,23,1964,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,Maine,
18,243,STL,Don Donatelli,C,,,0,0,0,,,,,,,,,,,,,,,,,Florida St.,
18,244,PIT,Ferrell Yarbrough,T,,,0,0,0,,,,,,,,,,,,,,,,,,
18,245,CHI,Tommy Neck,DB,23,1962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,LSU,College Stats
18,246,SFO,Gary Brown,T,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
18,247,BAL,Mel Rideout,QB,,,0,0,0,,,,,,,,,,,,,,,,,Richmond,College Stats
18,248,DET,Joe Zuger,QB,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,College Stats
18,249,CLE,Sonny Bishop,G,22,1969,0,1,7,37,,110,0,0,0,0,0,0,0,0,1,0,0,,,Fresno St.,
18,250,NYG,Bill Winter,LB,22,1964,0,0,3,13,13,33,0,0,0,0,0,0,0,0,0,0,0,1,1.5,St. Olaf,
18,251,PHI,Tom Larscheid,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,College Stats
18,252,GNB,Bob Joiner,QB,,,0,0,0,,,,,,,,,,,,,,,,,Presbyterian,
19,253,WAS,Claude Crabb,DB,22,1968,0,0,1,21,11,80,0,0,0,0,0,0,0,0,4,102,0,10,,Colorado,College Stats
19,254,MIN,Tom Minter,DB,23,1962,0,0,0,3,,12,0,0,0,0,0,0,0,0,0,0,0,,,Baylor,College Stats
19,255,RAM,Gerard Barto,T,,,0,0,0,,,,,,,,,,,,,,,,,Drake,
19,256,DAL,Paul Holmes,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
19,257,PIT,John Kuprok,E,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats
19,258,STL,Don Smith,B,,,0,0,0,,,,,,,,,,,,,,,,,Langston,
19,259,CHI,Bill Kellum,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
19,260,SFO,Bob Burton,T,,,0,0,0,,,,,,,,,,,,,,,,,Murray St.,
19,261,BAL,Fred Gillett,C,25,1964,0,0,0,2,,9,0,0,0,0,0,2,8,0,0,0,0,,,Los Angeles St.,College Stats
19,262,DET,Jim Bernhardt,T,,,0,0,0,,,,,,,,,,,,,,,,,Linfield,
19,263,CLE,John Anabo,QB,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,
19,264,PHI,Harold Ericksen,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
19,265,NYG,Bob Stem,C,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
19,266,GNB,Jerry Scattini,B,,,0,0,0,,,,,,,,,,,,,,,,,California,College Stats
20,267,WAS,Ed Trancygier,QB,,,0,0,0,,,,,,,,,,,,,,,,,Florida St.,College Stats
20,268,RAM,Foster Andersen,T,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
20,269,MIN,Terry Cagaanan,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,College Stats
20,270,DAL,Amos Bullocks,HB,23,1966,0,0,0,7,6,34,0,1,0,0,0,158,620,5,15,180,2,,,Southern Illinois,
20,271,STL,Judge Dickson,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,College Stats
20,272,PIT,John Knight,B,,,0,0,0,,,,,,,,,,,,,,,,,Valparaiso,
20,273,CHI,Jack Roberts,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
20,274,SFO,Roger McFarland,B,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,College Stats
20,275,BAL,Herm McKee,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
20,276,DET,Bob Brown,E,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
20,277,CLE,Paul Flatley,B,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,College Stats
20,278,NYG,Jim Moss,T,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
20,279,PHI,Ron Turner,E,,,0,0,0,,,,,,,,,,,,,,,,,Wichita St.,College Stats
20,280,GNB,Mike Snodgrass,C,,,0,0,0,,,,,,,,,,,,,,,,,Western Michigan,
