,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
26,241,DET,Irv Konopka,T,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,
26,242,PHI,Bob Neff,T,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
26,243,BKN,Harvey Hardy,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
26,244,CRD,Eddie McGovern,B,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
26,245,RAM,Jack Stetler,B,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
26,246,NYG,Maurice Hail,G,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,
26,247,PHP,Bill Yambrick,C,,,0,0,0,,,,,,,,,,,,,,,,,Western Michigan,
26,248,GNB,George Makris,G,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
26,249,CHI,Ben Keller,G,,,0,0,0,,,,,,,,,,,,,,,,,Duquesne,
26,250,WAS,Paul (Swifty) Berthold,E,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
27,251,DET,Chuck Fears,T,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
27,252,PHI,Art Macioszczyk,FB,22,1948,0,0,0,0,0,22,0,0,0,0,0,46,159,0,6,48,0,,,Western Michigan,
27,253,CRD,Al Drulis,B,22,1947,0,0,1,0,0,24,0,0,0,0,0,13,49,0,6,49,0,,,Temple,
27,254,BKN,Bob Green,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
27,255,RAM,Jeff Davis,C,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
27,256,NYG,Ed McNamara,T,23,1945,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Holy Cross,
27,257,PHP,Jack Freeman,G,21,1946,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,Texas,
27,258,GNB,Pete Susick,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
27,259,CHI,Charley Block,E,,,0,0,0,,,,,,,,,,,,,,,,,Shurtleff,
27,260,WAS,Vince Pacewic,HB,23,1947,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,42,0,,,San Francisco,
28,261,DET,Bert Ekern,E,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
28,262,PHI,Jim Arata,T,,,0,0,0,,,,,,,,,,,,,,,,,,
28,263,BKN,Steve Poleshuk,G,,,0,0,0,,,,,,,,,,,,,,,,,Colgate,
28,264,CRD,Ken MacDonald,C,,,0,0,0,,,,,,,,,,,,,,,,,Rutgers,
28,265,RAM,Steve Pritko,E,22,1950,0,0,3,0,0,86,0,0,0,0,0,0,0,0,93,1114,13,1,,Villanova,
28,266,NYG,Dick Drake,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio Wesleyan,
28,267,PHP,Joe Goode,B,,,0,0,0,,,,,,,,,,,,,,,,,Duquesne,
28,268,GNB,Bud Hasse,E,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
28,269,CHI,Ted Brannon,T,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
28,270,WAS,Joe Riccardi,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio,
29,271,DET,Virgil Wagner,B,,,0,0,0,,,,,,,,,,,,,,,,,Millikin,
29,272,PHI,Wally Scott,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
29,273,CRD,Bill Edwards,G,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
29,274,BKN,Al Sabo,B,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
29,275,RAM,Floyd Konetsky,E,23,1947,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,,Florida,
29,276,NYG,Stan Ritinski,E,,,0,0,0,,,,,,,,,,,,,,,,,Fordham,
29,277,PHP,Jack Durishan,T,21,1947,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,
29,278,GNB,Dick Thornally,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
29,279,CHI,Lou Wayne,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
29,280,WAS,Johnny Jaffurs,G,20,1946,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,
30,281,DET,Manny Kaplan,B,,,0,0,0,,,,,,,,,,,,,,,,,Western Maryland,
30,282,PHI,Stan Jaworowski,T,,,0,0,0,,,,,,,,,,,,,,,,,,
30,283,BKN,George Allshouse,C,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
30,284,CRD,Pete Hecomovich,B,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,
30,285,RAM,Willie Miller,G,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
30,286,NYG,Clark Mollenhoff,T,,,0,0,0,,,,,,,,,,,,,,,,,Drake,
30,287,PHP,Fritz Lobpries,G,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
30,288,GNB,Bob Ray,B,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
30,289,CHI,Dick Creevy,B,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
30,290,WAS,Frank Akins,FB,24,1946,0,0,1,0,0,28,0,0,0,0,0,244,1142,7,16,150,0,,,Washington St.,
31,291,NYG,Verlin Adams,DE,25,1945,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,12,0,1,,Charleston (WV),
31,292,PHP,Art Jones,B,,,0,0,0,,,,,,,,,,,,,,,,,Haverford,
31,293,GNB,Brunel Christensen,T,,,0,0,0,,,,,,,,,,,,,,,,,California,
31,294,CHI,Bill Buffington,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
31,295,WAS,Bill (Mother) Corry,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
32,296,NYG,Bob Brundage,B,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
32,297,PHP,Bob Ruman,B,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,
32,298,GNB,Ken Roskie,FB,22,1948,0,0,0,0,0,21,0,0,0,0,0,15,45,1,0,7,0,1,,South Carolina,
32,299,CHI,Woody Peterson,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah,
32,300,WAS,Bo Bogovich,G,,,0,0,0,,,,,,,,,,,,,,,,,Delaware,
