,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
21,252,CLE,Jim Baughman,G,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
21,253,DET,Jack Kistler,B,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
22,254,CRD,Ledio Fanucchi,T,23,1954,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,Fresno St.,
22,255,GNB,Willie Buford,T,,,0,0,0,,,,,,,,,,,,,,,,,Morgan St.,
22,256,BAL,Bob Myers,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
22,257,NYG,Joe Collier,E,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
22,258,CHI,Charlie Sumner,DB,23,1962,0,0,4,13,6,73,0,0,0,0,0,0,0,0,0,0,0,21,,William & Mary,
22,259,PIT,John Lapsley,G,,,0,0,0,,,,,,,,,,,,,,,,,Northeastern,
22,260,WAS,Max Schmaling,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
22,261,PHI,Jim Wojciehowski,E,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
22,262,RAM,Ray Pacer,T,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
22,263,SFO,Ralph Reynolds,B,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,
22,264,CLE,Lloyd Caudle,B,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
22,265,DET,Dewey Brundage,DE,22,1954,0,0,1,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,BYU,
23,266,CRD,Charley Oakley,DB,23,1954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,LSU,College Stats
23,267,GNB,Clint Sathrum,B,,,0,0,0,,,,,,,,,,,,,,,,,St. Olaf,
23,268,NYG,Pete Mangum,LB,23,1960,0,0,1,5,0,16,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,
23,269,BAL,Leon Hardeman,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
23,270,CHI,Herman Lee,T,23,1966,0,0,10,42,42,127,0,0,0,0,0,0,0,0,1,16,0,,,Florida A&M,
23,271,PIT,Joe Pascarella,T,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
23,272,WAS,Pete Carrieri,G,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
23,273,PHI,Harold Lofton,B,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
23,274,RAM,Don Marks,B,,,0,0,0,,,,,,,,,,,,,,,,,California,
23,275,SFO,LeRoy Fenstemaker,B,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
23,276,CLE,Bob Mischak,G,21,1965,2,2,5,36,,86,0,0,0,0,0,0,0,0,3,52,0,,,Army,
23,277,DET,Jack Shanafelt,T,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
24,278,CRD,Lou Sawchik,E,,,0,0,0,,,,,,,,,,,,,,,,,Ohio,
24,279,GNB,Marv Tennefoss,E,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,
24,280,BAL,Don Kerlin,B,,,0,0,0,,,,,,,,,,,,,,,,,,
24,281,NYG,Bill Harris,T,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
24,282,CHI,Bill Jarrett,B,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,College Stats
24,283,PIT,Jack Flanagan,E,,,0,0,0,,,,,,,,,,,,,,,,,Detroit Mercy,
24,284,WAS,Will Renfro,DT,22,1961,0,0,3,7,0,60,0,0,0,0,0,0,0,0,0,0,0,,1,Memphis,
24,285,PHI,Nate Gressette,T,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
24,286,RAM,Ed Brookman,T,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
24,287,SFO,Jerry Daniels,T,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee Tech,
24,288,CLE,Johnny Gramling,B,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
24,289,DET,Bobby Burrows,G,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
25,290,CRD,Jerry Marchand,B,,,0,0,0,,,,,,,,,,,,,,,,,LSU,College Stats
25,291,GNB,John Smalley,T,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,
25,292,NYG,Bill Baker,B,,,0,0,0,,,,,,,,,,,,,,,,,Washburn,
25,293,BAL,Pepper Rodgers,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
25,294,CHI,Tom Feamster,E,,,0,0,0,,,,,,,,,,,,,,,,,Florida St.,
25,295,PIT,Jim Barron,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
25,296,WAS,George Rosso,DB,24,1954,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,,Ohio St.,College Stats
25,297,PHI,Ray Zambiasi,B,,,0,0,0,,,,,,,,,,,,,,,,,Detroit Mercy,
25,298,RAM,Dick Miller,B,,,0,0,0,,,,,,,,,,,,,,,,,Baldwin-Wallace,
25,299,SFO,John Platt,B,,,0,0,0,,,,,,,,,,,,,,,,,Elon,
25,300,CLE,Tom Hughes,T,,,0,0,0,,,,,,,,,,,,,,,,,Virginia Tech,
25,301,DET,Richie Woit,DB,23,1955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Arkansas St.,
26,302,CRD,Ralph Carrigan,C,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,College Stats
26,303,GNB,Ralph Baierl,T,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
26,304,BAL,Jesus Esparza,T,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico St.,
26,305,NYG,George Van Zandt,B,,,0,0,0,,,,,,,,,,,,,,,,,Long Beach CC,
26,306,CHI,Lou Petroka,B,,,0,0,0,,,,,,,,,,,,,,,,,Boston Univ.,
26,307,PIT,Joe Varaitis,B,,,0,0,0,,,,,,,,,,,,,,,,,Pennsylvania,
26,308,WAS,Dorsey Gibson,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
26,309,PHI,Charley Smith,B,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
26,310,RAM,Glenn Holtzman,T,23,1958,0,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,,,North Texas,
26,311,SFO,Pete Bello,C,,,0,0,0,,,,,,,,,,,,,,,,,Pasadena CC,
26,312,CLE,Joe Lundy,G,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,
26,313,DET,Jim George,T,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
27,314,CRD,John Culver,B,,,0,0,0,,,,,,,,,,,,,,,,,Harvard,
27,315,GNB,Hosea Sims,E,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,
27,316,NYG,Bob Clatterbuck,QB,22,1960,0,0,0,1,0,19,77,149,1032,8,9,26,-10,1,0,0,0,,,Houston,
27,317,BAL,Bill Sennett,E,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
27,318,CHI,Dick Oniskey,C,,,0,0,0,,,,,,,,,,,,,,,,,Chattanooga,
27,319,PIT,Tom Yewcic,QB,22,1966,0,0,0,12,,77,87,206,1374,12,12,72,424,4,7,69,0,,,Michigan St.,
27,320,WAS,Ken Yarborough,E,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
27,321,PHI,Ben Addiego,B,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,
27,322,RAM,Entee Shine,E,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
27,323,SFO,Gayford Baker,G,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska-Omaha,
27,324,CLE,Johnny Mapp,B,,,0,0,0,,,,,,,,,,,,,,,,,VMI,
27,325,DET,Dick Rzeszut,C,,,0,0,0,,,,,,,,,,,,,,,,,Benedictine,
28,326,CRD,Tom Koller,B,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
28,327,GNB,Evan Slonac,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
28,328,BAL,Ray Ecstrom,C,,,0,0,0,,,,,,,,,,,,,,,,,,
28,329,NYG,Jim Partridge,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
28,330,CHI,P.W. Underwood,G,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,
28,331,PIT,Joe Bush,G,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
28,332,WAS,Ron Hansen,G,22,1954,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,
28,333,PHI,John Gerdes,T,,,0,0,0,,,,,,,,,,,,,,,,,Cornell,
28,334,RAM,Dick Mann,B,,,0,0,0,,,,,,,,,,,,,,,,,Case Western Reserve,
28,335,SFO,Bob Garbrecht,B,,,0,0,0,,,,,,,,,,,,,,,,,Rice,
28,336,CLE,Vince Vergara,B,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse/Army,
28,337,DET,Dolph Rutschman,B,,,0,0,0,,,,,,,,,,,,,,,,,Linfield,
29,338,CRD,Bill Albrecht,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
29,339,GNB,Jerry Dufek,T,,,0,0,0,,,,,,,,,,,,,,,,,St. Norbert,
29,340,NYG,Bill Mote,T,,,0,0,0,,,,,,,,,,,,,,,,,Florida St.,
29,341,BAL,Claude Taliaferro,B,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
29,342,CHI,Alvin Beale,B,,,0,0,0,,,,,,,,,,,,,,,,,,
29,343,PIT,Joe Fagan,T,,,0,0,0,,,,,,,,,,,,,,,,,John Carroll,
29,344,WAS,Ted Kress,B,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats
29,345,PHI,Jack Stone,B,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,College Stats
29,346,RAM,Dick Deitrick,E,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats
29,347,SFO,Ted Dunn,B,,,0,0,0,,,,,,,,,,,,,,,,,Murray St.,
29,348,CLE,Troy Carter,B,,,0,0,0,,,,,,,,,,,,,,,,,VMI,
29,349,DET,Mel Bertrand,C,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,
30,350,CRD,Alex Burl,HB,23,1956,0,0,0,0,0,8,0,0,0,0,0,1,2,0,2,24,1,,,Colorado St.,
30,351,GNB,Terry Campbell,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
30,352,BAL,Pat Abbruzzi,B,,,0,0,0,,,,,,,,,,,,,,,,,Rhode Island,
30,353,NYG,Jim Gibson,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,
30,354,CHI,Jim Haluska,QB,21,1956,0,0,0,0,0,5,1,4,8,0,0,0,0,0,0,0,0,,,Wisconsin,
30,355,PIT,Juel Sweatte,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
30,356,WAS,Don Rondou,B,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,
30,357,PHI,Tommy Woodlee,B,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
30,358,RAM,Frank Metzke,T,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,
30,359,SFO,Don Folks,E,,,0,0,0,,,,,,,,,,,,,,,,,Houston,
30,360,DET,Ellis Horton,B,,,0,0,0,,,,,,,,,,,,,,,,,Eureka (IL),
