,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,
22,227,DET,Jack Verutti,B,,,0,0,0,,,,,,,,,,,,,,,,,,
22,228,PHI,John Magee,G,22,1955,0,0,4,0,0,91,0,0,0,0,0,0,0,0,0,7,0,,,Louisiana,
22,229,NYG,Vern Oliver,C,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
22,230,GNB,Fred Nielson,T,,,0,0,0,,,,,,,,,,,,,,,,,,
23,231,PIT,Everett Harwell,E,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
23,232,BOS,Wally Crittenden,B,,,0,0,0,,,,,,,,,,,,,,,,,USC,
23,233,CRD,Johnny Cook,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
23,234,BOS,Marty Grbovaz,E,,,0,0,0,,,,,,,,,,,,,,,,,San Francisco,
23,235,RAM,Luke Higgins,G,26,1947,0,0,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,
23,236,WAS,Gabby Martin,E,,,0,0,0,,,,,,,,,,,,,,,,,SMU,
23,237,DET,Ray Olsen,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
23,238,CHI,Mike Vargon,E,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,
23,239,PHI,Norm Mosley,TB,23,1948,0,0,0,0,,5,0,2,0,0,0,13,39,1,0,0,0,,,Alabama,
23,240,NYG,Jim Chadwell,T,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
23,241,GNB,Bob Gilmore,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
